Seed,Scenario,Augmentation,Model,Class,Precision,Recall,F1-Score,Support,TotalSamples
2092905740,Test2,SMOTENC,RF-15ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,SMOTENC,RF-15ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,SMOTENC,XGB-15ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,SMOTENC,XGB-15ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,SMOTENC,XGB-15ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,SMOTENC,MLP-20ep-s2092905740,BENIGN,0.9874750925135212,0.9250666666666667,0.9552526504199367,15000.0,50000
2092905740,Test2,SMOTENC,MLP-20ep-s2092905740,DoS Slowhttptest,0.6174645390070922,0.8442424242424242,0.7132616487455197,1650.0,5499
2092905740,Test2,SMOTENC,MLP-20ep-s2092905740,DoS slowloris,0.624219125420471,0.7469810235767682,0.6801047120418848,1739.0,5796
2092905740,Test2,SMOTENC,LogReg-20ep-s2092905740,BENIGN,0.996427070197562,0.9482,0.9717155154744824,15000.0,50000
2092905740,Test2,SMOTENC,LogReg-20ep-s2092905740,DoS Slowhttptest,0.8916666666666667,0.9727272727272728,0.9304347826086956,1650.0,5499
2092905740,Test2,SMOTENC,LogReg-20ep-s2092905740,DoS slowloris,0.7235421166306696,0.9631972397929844,0.8263443512580168,1739.0,5796
2092905740,Test2,SMOTENC,RF-20ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,SMOTENC,RF-20ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,SMOTENC,RF-20ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,SMOTENC,XGB-20ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,SMOTENC,XGB-20ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,SMOTENC,XGB-20ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,SMOTENC,MLP-25ep-s2092905740,BENIGN,0.9583736065468136,0.9915333333333334,0.9746715161047217,15000.0,50000
2092905740,Test2,SMOTENC,MLP-25ep-s2092905740,DoS Slowhttptest,0.8822485207100592,0.9036363636363637,0.8928143712574851,1650.0,5499
2092905740,Test2,SMOTENC,MLP-25ep-s2092905740,DoS slowloris,0.9161016949152543,0.6216216216216216,0.7406646111682083,1739.0,5796
2092905740,Test2,SMOTENC,LogReg-25ep-s2092905740,BENIGN,0.995485797624835,0.9556,0.9751352086805674,15000.0,50000
2092905740,Test2,SMOTENC,LogReg-25ep-s2092905740,DoS Slowhttptest,0.9016301292861157,0.9721212121212122,0.9355497229512978,1650.0,5499
2092905740,Test2,SMOTENC,LogReg-25ep-s2092905740,DoS slowloris,0.7607417458163727,0.9672225416906268,0.8516455696202532,1739.0,5796
2092905740,Test2,SMOTENC,RF-25ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,SMOTENC,RF-25ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,SMOTENC,RF-25ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,SMOTENC,XGB-25ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,SMOTENC,XGB-25ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,SMOTENC,XGB-25ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,SMOTENC,MLP-30ep-s2092905740,BENIGN,0.9823473925346988,0.972,0.977146303867033,15000.0,50000
2092905740,Test2,SMOTENC,MLP-30ep-s2092905740,DoS Slowhttptest,0.8662207357859532,0.9418181818181818,0.9024390243902439,1650.0,5499
2092905740,Test2,SMOTENC,MLP-30ep-s2092905740,DoS slowloris,0.8168853394181403,0.8234617596319724,0.8201603665521191,1739.0,5796
2092905740,Test2,SMOTENC,LogReg-30ep-s2092905740,BENIGN,0.9988187061357793,0.9582666666666667,0.9781225545234936,15000.0,50000
2092905740,Test2,SMOTENC,LogReg-30ep-s2092905740,DoS Slowhttptest,0.9242068155111633,0.9533333333333334,0.9385441527446301,1650.0,5499
2092905740,Test2,SMOTENC,LogReg-30ep-s2092905740,DoS slowloris,0.742595818815331,0.980448533640023,0.8451053283767038,1739.0,5796
2092905740,Test2,SMOTENC,RF-30ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,SMOTENC,RF-30ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,SMOTENC,RF-30ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,SMOTENC,XGB-30ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,SMOTENC,XGB-30ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,SMOTENC,XGB-30ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,SMOTENC,MLP-50ep-s2092905740,BENIGN,0.9784037558685446,0.9725333333333334,0.9754597124707456,15000.0,50000
2092905740,Test2,SMOTENC,MLP-50ep-s2092905740,DoS Slowhttptest,0.9341840161182001,0.843030303030303,0.8862695125836254,1650.0,5499
2092905740,Test2,SMOTENC,MLP-50ep-s2092905740,DoS slowloris,0.7562814070351759,0.8654399079930994,0.8071869133816036,1739.0,5796
2092905740,Test2,SMOTENC,LogReg-50ep-s2092905740,BENIGN,0.9991762202237935,0.9703333333333334,0.9845435789900903,15000.0,50000
2092905740,Test2,SMOTENC,LogReg-50ep-s2092905740,DoS Slowhttptest,0.9090909090909091,0.9818181818181818,0.9440559440559441,1650.0,5499
2092905740,Test2,SMOTENC,LogReg-50ep-s2092905740,DoS slowloris,0.8357843137254902,0.980448533640023,0.9023551204022228,1739.0,5796
2092905740,Test2,SMOTENC,RF-50ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,SMOTENC,RF-50ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,SMOTENC,RF-50ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,SMOTENC,XGB-50ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,SMOTENC,XGB-50ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,SMOTENC,XGB-50ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,SMOTENC,MLP-100ep-s2092905740,BENIGN,0.9784037558685446,0.9725333333333334,0.9754597124707456,15000.0,50000
2092905740,Test2,SMOTENC,MLP-100ep-s2092905740,DoS Slowhttptest,0.9341840161182001,0.843030303030303,0.8862695125836254,1650.0,5499
2092905740,Test2,SMOTENC,MLP-100ep-s2092905740,DoS slowloris,0.7562814070351759,0.8654399079930994,0.8071869133816036,1739.0,5796
2092905740,Test2,SMOTENC,LogReg-100ep-s2092905740,BENIGN,0.9990455413144259,0.9769333333333333,0.9878657139004988,15000.0,50000
2092905740,Test2,SMOTENC,LogReg-100ep-s2092905740,DoS Slowhttptest,0.9260943718021604,0.9872727272727273,0.9557054854796128,1650.0,5499
2092905740,Test2,SMOTENC,LogReg-100ep-s2092905740,DoS slowloris,0.8710499490316004,0.9827487061529615,0.9235341799513644,1739.0,5796
2092905740,Test2,SMOTENC,RF-100ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,SMOTENC,RF-100ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,SMOTENC,RF-100ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,SMOTENC,XGB-100ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,SMOTENC,XGB-100ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,SMOTENC,XGB-100ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,CVAE,MLP-1ep-s2092905740,BENIGN,0.909689971130915,0.9663333333333334,0.9371565267989914,15000.0,50000
2092905740,Test2,CVAE,MLP-1ep-s2092905740,DoS Slowhttptest,0.7808219178082192,0.7254545454545455,0.7521206409048068,1650.0,5499
2092905740,Test2,CVAE,MLP-1ep-s2092905740,DoS slowloris,0.5976138828633406,0.31684876365727427,0.4141300263059,1739.0,5796
2092905740,Test2,CVAE,LogReg-1ep-s2092905740,BENIGN,0.9285663312638265,0.8674666666666667,0.8969772171095716,15000.0,50000
2092905740,Test2,CVAE,LogReg-1ep-s2092905740,DoS Slowhttptest,0.5176589303733602,0.6218181818181818,0.5649779735682819,1650.0,5499
2092905740,Test2,CVAE,LogReg-1ep-s2092905740,DoS slowloris,0.39849624060150374,0.5485911443358252,0.461650133075248,1739.0,5796
2092905740,Test2,CVAE,RF-1ep-s2092905740,BENIGN,0.9997999866657777,0.9997333333333334,0.9997666588886296,15000.0,50000
2092905740,Test2,CVAE,RF-1ep-s2092905740,DoS Slowhttptest,0.9957601453664445,0.9963636363636363,0.9960617994547107,1650.0,5499
2092905740,Test2,CVAE,RF-1ep-s2092905740,DoS slowloris,0.9971247843588269,0.9971247843588269,0.9971247843588269,1739.0,5796
2092905740,Test2,CVAE,XGB-1ep-s2092905740,BENIGN,0.9999333199973328,0.9997333333333334,0.9998333166649999,15000.0,50000
2092905740,Test2,CVAE,XGB-1ep-s2092905740,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
2092905740,Test2,CVAE,XGB-1ep-s2092905740,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
2092905740,Test2,CVAE,MLP-2ep-s2092905740,BENIGN,0.9364022200457068,0.9560666666666666,0.9461322777502886,15000.0,50000
2092905740,Test2,CVAE,MLP-2ep-s2092905740,DoS Slowhttptest,0.8246869409660107,0.8381818181818181,0.8313796212804329,1650.0,5499
2092905740,Test2,CVAE,MLP-2ep-s2092905740,DoS slowloris,0.5891195418754474,0.4732604945370903,0.5248724489795918,1739.0,5796
2092905740,Test2,CVAE,LogReg-2ep-s2092905740,BENIGN,0.9803699509248773,0.8656666666666667,0.919454770755886,15000.0,50000
2092905740,Test2,CVAE,LogReg-2ep-s2092905740,DoS Slowhttptest,0.5574572127139364,0.8290909090909091,0.6666666666666666,1650.0,5499
2092905740,Test2,CVAE,LogReg-2ep-s2092905740,DoS slowloris,0.5739776951672863,0.8878665899942496,0.6972228494016708,1739.0,5796
2092905740,Test2,CVAE,RF-2ep-s2092905740,BENIGN,0.9997999866657777,0.9997333333333334,0.9997666588886296,15000.0,50000
2092905740,Test2,CVAE,RF-2ep-s2092905740,DoS Slowhttptest,0.9957601453664445,0.9963636363636363,0.9960617994547107,1650.0,5499
2092905740,Test2,CVAE,RF-2ep-s2092905740,DoS slowloris,0.9971247843588269,0.9971247843588269,0.9971247843588269,1739.0,5796
2092905740,Test2,CVAE,XGB-2ep-s2092905740,BENIGN,0.9999333199973328,0.9997333333333334,0.9998333166649999,15000.0,50000
2092905740,Test2,CVAE,XGB-2ep-s2092905740,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
2092905740,Test2,CVAE,XGB-2ep-s2092905740,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
2092905740,Test2,CVAE,MLP-3ep-s2092905740,BENIGN,0.9385336632374007,0.9609333333333333,0.9496014230186441,15000.0,50000
2092905740,Test2,CVAE,MLP-3ep-s2092905740,DoS Slowhttptest,0.8448823903369358,0.8054545454545454,0.8246974868135277,1650.0,5499
2092905740,Test2,CVAE,MLP-3ep-s2092905740,DoS slowloris,0.6138545953360768,0.5146635997699828,0.5598999061620269,1739.0,5796
2092905740,Test2,CVAE,LogReg-3ep-s2092905740,BENIGN,0.9851783232978231,0.8508,0.9130714745653574,15000.0,50000
2092905740,Test2,CVAE,LogReg-3ep-s2092905740,DoS Slowhttptest,0.697327852004111,0.8224242424242424,0.7547274749721913,1650.0,5499
2092905740,Test2,CVAE,LogReg-3ep-s2092905740,DoS slowloris,0.4603038119805102,0.9235192639447959,0.6143840856924254,1739.0,5796
2092905740,Test2,CVAE,RF-3ep-s2092905740,BENIGN,0.9997999866657777,0.9997333333333334,0.9997666588886296,15000.0,50000
2092905740,Test2,CVAE,RF-3ep-s2092905740,DoS Slowhttptest,0.9957601453664445,0.9963636363636363,0.9960617994547107,1650.0,5499
2092905740,Test2,CVAE,RF-3ep-s2092905740,DoS slowloris,0.9971247843588269,0.9971247843588269,0.9971247843588269,1739.0,5796
2092905740,Test2,CVAE,XGB-3ep-s2092905740,BENIGN,0.9999333199973328,0.9997333333333334,0.9998333166649999,15000.0,50000
2092905740,Test2,CVAE,XGB-3ep-s2092905740,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
2092905740,Test2,CVAE,XGB-3ep-s2092905740,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
2092905740,Test2,CVAE,MLP-5ep-s2092905740,BENIGN,0.9703145166768562,0.9522666666666667,0.9612058813633458,15000.0,50000
2092905740,Test2,CVAE,MLP-5ep-s2092905740,DoS Slowhttptest,0.7977259126271694,0.8078787878787879,0.8027702499247215,1650.0,5499
2092905740,Test2,CVAE,MLP-5ep-s2092905740,DoS slowloris,0.7065598397596394,0.8113858539390454,0.7553533190578159,1739.0,5796
2092905740,Test2,CVAE,LogReg-5ep-s2092905740,BENIGN,0.9920019195393106,0.8268666666666666,0.9019379704032288,15000.0,50000
2092905740,Test2,CVAE,LogReg-5ep-s2092905740,DoS Slowhttptest,0.7071651090342679,0.8254545454545454,0.761744966442953,1650.0,5499
2092905740,Test2,CVAE,LogReg-5ep-s2092905740,DoS slowloris,0.4161616161616162,0.9476710753306498,0.5783470784348131,1739.0,5796
2092905740,Test2,CVAE,RF-5ep-s2092905740,BENIGN,0.9997999866657777,0.9997333333333334,0.9997666588886296,15000.0,50000
2092905740,Test2,CVAE,RF-5ep-s2092905740,DoS Slowhttptest,0.9957601453664445,0.9963636363636363,0.9960617994547107,1650.0,5499
2092905740,Test2,CVAE,RF-5ep-s2092905740,DoS slowloris,0.9971247843588269,0.9971247843588269,0.9971247843588269,1739.0,5796
2092905740,Test2,CVAE,XGB-5ep-s2092905740,BENIGN,0.9999333199973328,0.9997333333333334,0.9998333166649999,15000.0,50000
2092905740,Test2,CVAE,XGB-5ep-s2092905740,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
2092905740,Test2,CVAE,XGB-5ep-s2092905740,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
2092905740,Test2,CVAE,MLP-10ep-s2092905740,BENIGN,0.9512448807124748,0.9755333333333334,0.963236020142843,15000.0,50000
2092905740,Test2,CVAE,MLP-10ep-s2092905740,DoS Slowhttptest,0.8998655913978495,0.8115151515151515,0.8534098151688974,1650.0,5499
2092905740,Test2,CVAE,MLP-10ep-s2092905740,DoS slowloris,0.7437417654808959,0.6492236917768832,0.6932760208781087,1739.0,5796
2092905740,Test2,CVAE,LogReg-10ep-s2092905740,BENIGN,0.9924768095829377,0.9058666666666667,0.9471959848035969,15000.0,50000
2092905740,Test2,CVAE,LogReg-10ep-s2092905740,DoS Slowhttptest,0.775630703166935,0.8757575757575757,0.8226586962709934,1650.0,5499
2092905740,Test2,CVAE,LogReg-10ep-s2092905740,DoS slowloris,0.5784832451499118,0.9430707303047728,0.7170966331438566,1739.0,5796
2092905740,Test2,CVAE,RF-10ep-s2092905740,BENIGN,0.9997999866657777,0.9997333333333334,0.9997666588886296,15000.0,50000
2092905740,Test2,CVAE,RF-10ep-s2092905740,DoS Slowhttptest,0.9957601453664445,0.9963636363636363,0.9960617994547107,1650.0,5499
2092905740,Test2,CVAE,RF-10ep-s2092905740,DoS slowloris,0.9971247843588269,0.9971247843588269,0.9971247843588269,1739.0,5796
2092905740,Test2,CVAE,XGB-10ep-s2092905740,BENIGN,0.9999333199973328,0.9997333333333334,0.9998333166649999,15000.0,50000
2092905740,Test2,CVAE,XGB-10ep-s2092905740,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
2092905740,Test2,CVAE,XGB-10ep-s2092905740,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
2092905740,Test2,CVAE,MLP-15ep-s2092905740,BENIGN,0.9759399504054688,0.9708,0.9733631897329634,15000.0,50000
2092905740,Test2,CVAE,MLP-15ep-s2092905740,DoS Slowhttptest,0.8454596728708403,0.9084848484848485,0.8758399065147532,1650.0,5499
2092905740,Test2,CVAE,MLP-15ep-s2092905740,DoS slowloris,0.815929203539823,0.7952846463484762,0.8054746651135701,1739.0,5796
2092905740,Test2,CVAE,LogReg-15ep-s2092905740,BENIGN,0.9905189620758483,0.9263333333333333,0.957351522667769,15000.0,50000
2092905740,Test2,CVAE,LogReg-15ep-s2092905740,DoS Slowhttptest,0.8499406880189798,0.8684848484848485,0.8591127098321343,1650.0,5499
2092905740,Test2,CVAE,LogReg-15ep-s2092905740,DoS slowloris,0.6157009345794393,0.9470960322024152,0.74626189397372,1739.0,5796
2092905740,Test2,CVAE,RF-15ep-s2092905740,BENIGN,0.9997999866657777,0.9997333333333334,0.9997666588886296,15000.0,50000
2092905740,Test2,CVAE,RF-15ep-s2092905740,DoS Slowhttptest,0.9957601453664445,0.9963636363636363,0.9960617994547107,1650.0,5499
2092905740,Test2,CVAE,RF-15ep-s2092905740,DoS slowloris,0.9971247843588269,0.9971247843588269,0.9971247843588269,1739.0,5796
2092905740,Test2,CVAE,XGB-15ep-s2092905740,BENIGN,0.9999333199973328,0.9997333333333334,0.9998333166649999,15000.0,50000
2092905740,Test2,CVAE,XGB-15ep-s2092905740,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
2092905740,Test2,CVAE,XGB-15ep-s2092905740,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
2092905740,Test2,CVAE,MLP-20ep-s2092905740,BENIGN,0.9722166832834829,0.9751333333333333,0.9736728240971876,15000.0,50000
2092905740,Test2,CVAE,MLP-20ep-s2092905740,DoS Slowhttptest,0.8820259419394688,0.8654545454545455,0.8736616702355461,1650.0,5499
2092905740,Test2,CVAE,MLP-20ep-s2092905740,DoS slowloris,0.8040579710144927,0.7975848188614146,0.8008083140877598,1739.0,5796
2092905740,Test2,CVAE,LogReg-20ep-s2092905740,BENIGN,0.9924555160142349,0.9296,0.96,15000.0,50000
2092905740,Test2,CVAE,LogReg-20ep-s2092905740,DoS Slowhttptest,0.8650746268656716,0.8781818181818182,0.871578947368421,1650.0,5499
2092905740,Test2,CVAE,LogReg-20ep-s2092905740,DoS slowloris,0.6242492492492493,0.9562967222541691,0.7553940495116965,1739.0,5796
2092905740,Test2,CVAE,RF-20ep-s2092905740,BENIGN,0.9997999866657777,0.9997333333333334,0.9997666588886296,15000.0,50000
2092905740,Test2,CVAE,RF-20ep-s2092905740,DoS Slowhttptest,0.9957601453664445,0.9963636363636363,0.9960617994547107,1650.0,5499
2092905740,Test2,CVAE,RF-20ep-s2092905740,DoS slowloris,0.9971247843588269,0.9971247843588269,0.9971247843588269,1739.0,5796
2092905740,Test2,CVAE,XGB-20ep-s2092905740,BENIGN,0.9999333199973328,0.9997333333333334,0.9998333166649999,15000.0,50000
2092905740,Test2,CVAE,XGB-20ep-s2092905740,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
2092905740,Test2,CVAE,XGB-20ep-s2092905740,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
2092905740,Test2,CVAE,MLP-25ep-s2092905740,BENIGN,0.9838763856231105,0.9763333333333334,0.9800903463275891,15000.0,50000
2092905740,Test2,CVAE,MLP-25ep-s2092905740,DoS Slowhttptest,0.8890173410404625,0.9321212121212121,0.9100591715976332,1650.0,5499
2092905740,Test2,CVAE,MLP-25ep-s2092905740,DoS slowloris,0.8111612175873731,0.8274870615296147,0.8192428124110447,1739.0,5796
2092905740,Test2,CVAE,LogReg-25ep-s2092905740,BENIGN,0.9921852999155167,0.9395333333333333,0.9651417614025476,15000.0,50000
2092905740,Test2,CVAE,LogReg-25ep-s2092905740,DoS Slowhttptest,0.8797354179194228,0.8866666666666667,0.8831874434047691,1650.0,5499
2092905740,Test2,CVAE,LogReg-25ep-s2092905740,DoS slowloris,0.6514670896114195,0.9447958596894767,0.7711804740671204,1739.0,5796
2092905740,Test2,CVAE,RF-25ep-s2092905740,BENIGN,0.9997999866657777,0.9997333333333334,0.9997666588886296,15000.0,50000
2092905740,Test2,CVAE,RF-25ep-s2092905740,DoS Slowhttptest,0.9957601453664445,0.9963636363636363,0.9960617994547107,1650.0,5499
2092905740,Test2,CVAE,RF-25ep-s2092905740,DoS slowloris,0.9971247843588269,0.9971247843588269,0.9971247843588269,1739.0,5796
2092905740,Test2,CVAE,XGB-25ep-s2092905740,BENIGN,0.9999333199973328,0.9997333333333334,0.9998333166649999,15000.0,50000
2092905740,Test2,CVAE,XGB-25ep-s2092905740,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
2092905740,Test2,CVAE,XGB-25ep-s2092905740,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
2092905740,Test2,CVAE,MLP-30ep-s2092905740,BENIGN,0.956817889731397,0.9926666666666667,0.9744126693279236,15000.0,50000
2092905740,Test2,CVAE,MLP-30ep-s2092905740,DoS Slowhttptest,0.8245508982035928,0.8345454545454546,0.8295180722891566,1650.0,5499
2092905740,Test2,CVAE,MLP-30ep-s2092905740,DoS slowloris,0.8271391529818496,0.550316273720529,0.6609116022099447,1739.0,5796
2092905740,Test2,CVAE,LogReg-30ep-s2092905740,BENIGN,0.9927520934487369,0.9405333333333333,0.9659374893019753,15000.0,50000
2092905740,Test2,CVAE,LogReg-30ep-s2092905740,DoS Slowhttptest,0.8697454114860864,0.8903030303030303,0.8799041629230309,1650.0,5499
2092905740,Test2,CVAE,LogReg-30ep-s2092905740,DoS slowloris,0.6653274407392528,0.9522714203565268,0.783349101229896,1739.0,5796
2092905740,Test2,CVAE,RF-30ep-s2092905740,BENIGN,0.9997999866657777,0.9997333333333334,0.9997666588886296,15000.0,50000
2092905740,Test2,CVAE,RF-30ep-s2092905740,DoS Slowhttptest,0.9957601453664445,0.9963636363636363,0.9960617994547107,1650.0,5499
2092905740,Test2,CVAE,RF-30ep-s2092905740,DoS slowloris,0.9971247843588269,0.9971247843588269,0.9971247843588269,1739.0,5796
2092905740,Test2,CVAE,XGB-30ep-s2092905740,BENIGN,0.9999333199973328,0.9997333333333334,0.9998333166649999,15000.0,50000
2092905740,Test2,CVAE,XGB-30ep-s2092905740,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
2092905740,Test2,CVAE,XGB-30ep-s2092905740,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
2092905740,Test2,CVAE,MLP-50ep-s2092905740,BENIGN,0.9862815386736523,0.9538,0.9697688605707314,15000.0,50000
2092905740,Test2,CVAE,MLP-50ep-s2092905740,DoS Slowhttptest,0.8369565217391305,0.14,0.2398753894080997,1650.0,5499
2092905740,Test2,CVAE,MLP-50ep-s2092905740,DoS slowloris,0.4607707235930136,0.9557216791259344,0.621773288439955,1739.0,5796
2092905740,Test2,CVAE,LogReg-50ep-s2092905740,BENIGN,0.9975817038623644,0.9625333333333334,0.979744172632579,15000.0,50000
2092905740,Test2,CVAE,LogReg-50ep-s2092905740,DoS Slowhttptest,0.8914956011730205,0.9212121212121213,0.9061102831594635,1650.0,5499
2092905740,Test2,CVAE,LogReg-50ep-s2092905740,DoS slowloris,0.7602894617819991,0.9666474985623922,0.8511392405063292,1739.0,5796
2092905740,Test2,CVAE,RF-50ep-s2092905740,BENIGN,0.9997999866657777,0.9997333333333334,0.9997666588886296,15000.0,50000
2092905740,Test2,CVAE,RF-50ep-s2092905740,DoS Slowhttptest,0.9957601453664445,0.9963636363636363,0.9960617994547107,1650.0,5499
2092905740,Test2,CVAE,RF-50ep-s2092905740,DoS slowloris,0.9971247843588269,0.9971247843588269,0.9971247843588269,1739.0,5796
2092905740,Test2,CVAE,XGB-50ep-s2092905740,BENIGN,0.9999333199973328,0.9997333333333334,0.9998333166649999,15000.0,50000
2092905740,Test2,CVAE,XGB-50ep-s2092905740,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
2092905740,Test2,CVAE,XGB-50ep-s2092905740,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
2092905740,Test2,CVAE,MLP-100ep-s2092905740,BENIGN,0.8311342720922497,0.9994666666666666,0.90756099037472,15000.0,50000
2092905740,Test2,CVAE,MLP-100ep-s2092905740,DoS Slowhttptest,0.9397590361445783,0.09454545454545454,0.17180616740088106,1650.0,5499
2092905740,Test2,CVAE,MLP-100ep-s2092905740,DoS slowloris,0.9837837837837838,0.1046578493387004,0.1891891891891892,1739.0,5796
2092905740,Test2,CVAE,LogReg-100ep-s2092905740,BENIGN,0.9973240016467683,0.969,0.9829580036518564,15000.0,50000
2092905740,Test2,CVAE,LogReg-100ep-s2092905740,DoS Slowhttptest,0.913946587537092,0.9333333333333333,0.9235382308845578,1650.0,5499
2092905740,Test2,CVAE,LogReg-100ep-s2092905740,DoS slowloris,0.7906103286384977,0.968372627947096,0.8705091754975446,1739.0,5796
2092905740,Test2,CVAE,RF-100ep-s2092905740,BENIGN,0.9997999866657777,0.9997333333333334,0.9997666588886296,15000.0,50000
2092905740,Test2,CVAE,RF-100ep-s2092905740,DoS Slowhttptest,0.9957601453664445,0.9963636363636363,0.9960617994547107,1650.0,5499
2092905740,Test2,CVAE,RF-100ep-s2092905740,DoS slowloris,0.9971247843588269,0.9971247843588269,0.9971247843588269,1739.0,5796
2092905740,Test2,CVAE,XGB-100ep-s2092905740,BENIGN,0.9999333199973328,0.9997333333333334,0.9998333166649999,15000.0,50000
