Seed,Scenario,Augmentation,Model,ActualClass,Pred_BENIGN,Pred_DoS Slowhttptest,Pred_DoS slowloris
1674292617,Test2,CVAE,RF-10ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,XGB-10ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,CVAE,XGB-10ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,CVAE,XGB-10ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,MLP-15ep-s1674292617,BENIGN,14352,92,556
1674292617,Test2,CVAE,MLP-15ep-s1674292617,DoS Slowhttptest,147,1371,132
1674292617,Test2,CVAE,MLP-15ep-s1674292617,DoS slowloris,230,79,1430
1674292617,Test2,CVAE,LogReg-15ep-s1674292617,BENIGN,14302,245,453
1674292617,Test2,CVAE,LogReg-15ep-s1674292617,DoS Slowhttptest,69,1460,121
1674292617,Test2,CVAE,LogReg-15ep-s1674292617,DoS slowloris,40,106,1593
1674292617,Test2,CVAE,RF-15ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,CVAE,RF-15ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,CVAE,RF-15ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,XGB-15ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,CVAE,XGB-15ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,CVAE,XGB-15ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,MLP-20ep-s1674292617,BENIGN,14810,80,110
1674292617,Test2,CVAE,MLP-20ep-s1674292617,DoS Slowhttptest,130,1497,23
1674292617,Test2,CVAE,MLP-20ep-s1674292617,DoS slowloris,518,270,951
1674292617,Test2,CVAE,LogReg-20ep-s1674292617,BENIGN,14356,239,405
1674292617,Test2,CVAE,LogReg-20ep-s1674292617,DoS Slowhttptest,71,1459,120
1674292617,Test2,CVAE,LogReg-20ep-s1674292617,DoS slowloris,42,64,1633
1674292617,Test2,CVAE,RF-20ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,CVAE,RF-20ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,CVAE,RF-20ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,XGB-20ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,CVAE,XGB-20ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,CVAE,XGB-20ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,MLP-25ep-s1674292617,BENIGN,14752,82,166
1674292617,Test2,CVAE,MLP-25ep-s1674292617,DoS Slowhttptest,203,1401,46
1674292617,Test2,CVAE,MLP-25ep-s1674292617,DoS slowloris,452,119,1168
1674292617,Test2,CVAE,LogReg-25ep-s1674292617,BENIGN,14377,174,449
1674292617,Test2,CVAE,LogReg-25ep-s1674292617,DoS Slowhttptest,29,1514,107
1674292617,Test2,CVAE,LogReg-25ep-s1674292617,DoS slowloris,38,47,1654
1674292617,Test2,CVAE,RF-25ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,CVAE,RF-25ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,CVAE,RF-25ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,XGB-25ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,CVAE,XGB-25ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,CVAE,XGB-25ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,MLP-30ep-s1674292617,BENIGN,14882,40,78
1674292617,Test2,CVAE,MLP-30ep-s1674292617,DoS Slowhttptest,255,1279,116
1674292617,Test2,CVAE,MLP-30ep-s1674292617,DoS slowloris,540,55,1144
1674292617,Test2,CVAE,LogReg-30ep-s1674292617,BENIGN,14399,178,423
1674292617,Test2,CVAE,LogReg-30ep-s1674292617,DoS Slowhttptest,25,1516,109
1674292617,Test2,CVAE,LogReg-30ep-s1674292617,DoS slowloris,14,92,1633
1674292617,Test2,CVAE,RF-30ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,CVAE,RF-30ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,CVAE,RF-30ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,XGB-30ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,CVAE,XGB-30ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,CVAE,XGB-30ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,MLP-50ep-s1674292617,BENIGN,14471,448,81
1674292617,Test2,CVAE,MLP-50ep-s1674292617,DoS Slowhttptest,14,1615,21
1674292617,Test2,CVAE,MLP-50ep-s1674292617,DoS slowloris,378,666,695
1674292617,Test2,CVAE,LogReg-50ep-s1674292617,BENIGN,14519,141,340
1674292617,Test2,CVAE,LogReg-50ep-s1674292617,DoS Slowhttptest,9,1532,109
1674292617,Test2,CVAE,LogReg-50ep-s1674292617,DoS slowloris,9,55,1675
1674292617,Test2,CVAE,RF-50ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,CVAE,RF-50ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,CVAE,RF-50ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,XGB-50ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,CVAE,XGB-50ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,CVAE,XGB-50ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,MLP-100ep-s1674292617,BENIGN,14471,448,81
1674292617,Test2,CVAE,MLP-100ep-s1674292617,DoS Slowhttptest,14,1615,21
1674292617,Test2,CVAE,MLP-100ep-s1674292617,DoS slowloris,378,666,695
1674292617,Test2,CVAE,LogReg-100ep-s1674292617,BENIGN,14626,122,252
1674292617,Test2,CVAE,LogReg-100ep-s1674292617,DoS Slowhttptest,9,1539,102
1674292617,Test2,CVAE,LogReg-100ep-s1674292617,DoS slowloris,36,43,1660
1674292617,Test2,CVAE,RF-100ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,CVAE,RF-100ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,CVAE,RF-100ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,CVAE,XGB-100ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,CVAE,XGB-100ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,CVAE,XGB-100ep-s1674292617,DoS slowloris,9,5,1725
1674292617,Test2,GAN,MLP-1ep-s1674292617,BENIGN,11502,2541,957
1674292617,Test2,GAN,MLP-1ep-s1674292617,DoS Slowhttptest,168,1134,348
1674292617,Test2,GAN,MLP-1ep-s1674292617,DoS slowloris,280,61,1398
1674292617,Test2,GAN,LogReg-1ep-s1674292617,BENIGN,12976,992,1032
1674292617,Test2,GAN,LogReg-1ep-s1674292617,DoS Slowhttptest,173,1122,355
1674292617,Test2,GAN,LogReg-1ep-s1674292617,DoS slowloris,755,42,942
1674292617,Test2,GAN,RF-1ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,GAN,RF-1ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,GAN,RF-1ep-s1674292617,DoS slowloris,10,5,1724
1674292617,Test2,GAN,XGB-1ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,GAN,XGB-1ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,GAN,XGB-1ep-s1674292617,DoS slowloris,8,5,1726
1674292617,Test2,GAN,MLP-2ep-s1674292617,BENIGN,14366,372,262
1674292617,Test2,GAN,MLP-2ep-s1674292617,DoS Slowhttptest,335,1285,30
1674292617,Test2,GAN,MLP-2ep-s1674292617,DoS slowloris,633,94,1012
1674292617,Test2,GAN,LogReg-2ep-s1674292617,BENIGN,12570,1248,1182
1674292617,Test2,GAN,LogReg-2ep-s1674292617,DoS Slowhttptest,138,1389,123
1674292617,Test2,GAN,LogReg-2ep-s1674292617,DoS slowloris,101,107,1531
1674292617,Test2,GAN,RF-2ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,GAN,RF-2ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,GAN,RF-2ep-s1674292617,DoS slowloris,10,5,1724
1674292617,Test2,GAN,XGB-2ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,GAN,XGB-2ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,GAN,XGB-2ep-s1674292617,DoS slowloris,8,5,1726
1674292617,Test2,GAN,MLP-3ep-s1674292617,BENIGN,14353,184,463
1674292617,Test2,GAN,MLP-3ep-s1674292617,DoS Slowhttptest,172,1306,172
1674292617,Test2,GAN,MLP-3ep-s1674292617,DoS slowloris,533,117,1089
1674292617,Test2,GAN,LogReg-3ep-s1674292617,BENIGN,12529,973,1498
1674292617,Test2,GAN,LogReg-3ep-s1674292617,DoS Slowhttptest,119,1371,160
1674292617,Test2,GAN,LogReg-3ep-s1674292617,DoS slowloris,33,115,1591
1674292617,Test2,GAN,RF-3ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,GAN,RF-3ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,GAN,RF-3ep-s1674292617,DoS slowloris,10,5,1724
1674292617,Test2,GAN,XGB-3ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,GAN,XGB-3ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,GAN,XGB-3ep-s1674292617,DoS slowloris,8,5,1726
1674292617,Test2,GAN,MLP-5ep-s1674292617,BENIGN,14402,323,275
1674292617,Test2,GAN,MLP-5ep-s1674292617,DoS Slowhttptest,167,1348,135
1674292617,Test2,GAN,MLP-5ep-s1674292617,DoS slowloris,535,107,1097
1674292617,Test2,GAN,LogReg-5ep-s1674292617,BENIGN,12411,621,1968
1674292617,Test2,GAN,LogReg-5ep-s1674292617,DoS Slowhttptest,6,1445,199
1674292617,Test2,GAN,LogReg-5ep-s1674292617,DoS slowloris,4,110,1625
1674292617,Test2,GAN,RF-5ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,GAN,RF-5ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,GAN,RF-5ep-s1674292617,DoS slowloris,10,5,1724
1674292617,Test2,GAN,XGB-5ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,GAN,XGB-5ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,GAN,XGB-5ep-s1674292617,DoS slowloris,8,5,1726
1674292617,Test2,GAN,MLP-10ep-s1674292617,BENIGN,14522,101,377
1674292617,Test2,GAN,MLP-10ep-s1674292617,DoS Slowhttptest,227,1289,134
1674292617,Test2,GAN,MLP-10ep-s1674292617,DoS slowloris,249,86,1404
1674292617,Test2,GAN,LogReg-10ep-s1674292617,BENIGN,14207,194,599
1674292617,Test2,GAN,LogReg-10ep-s1674292617,DoS Slowhttptest,63,1472,115
1674292617,Test2,GAN,LogReg-10ep-s1674292617,DoS slowloris,13,104,1622
1674292617,Test2,GAN,RF-10ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,GAN,RF-10ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,GAN,RF-10ep-s1674292617,DoS slowloris,10,5,1724
1674292617,Test2,GAN,XGB-10ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,GAN,XGB-10ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,GAN,XGB-10ep-s1674292617,DoS slowloris,8,5,1726
1674292617,Test2,GAN,MLP-15ep-s1674292617,BENIGN,13067,674,1259
1674292617,Test2,GAN,MLP-15ep-s1674292617,DoS Slowhttptest,151,1376,123
1674292617,Test2,GAN,MLP-15ep-s1674292617,DoS slowloris,224,90,1425
1674292617,Test2,GAN,LogReg-15ep-s1674292617,BENIGN,14589,190,221
1674292617,Test2,GAN,LogReg-15ep-s1674292617,DoS Slowhttptest,7,1619,24
1674292617,Test2,GAN,LogReg-15ep-s1674292617,DoS slowloris,36,73,1630
1674292617,Test2,GAN,RF-15ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,GAN,RF-15ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,GAN,RF-15ep-s1674292617,DoS slowloris,10,5,1724
1674292617,Test2,GAN,XGB-15ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,GAN,XGB-15ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,GAN,XGB-15ep-s1674292617,DoS slowloris,8,5,1726
1674292617,Test2,GAN,MLP-20ep-s1674292617,BENIGN,14749,189,62
1674292617,Test2,GAN,MLP-20ep-s1674292617,DoS Slowhttptest,126,1503,21
1674292617,Test2,GAN,MLP-20ep-s1674292617,DoS slowloris,539,153,1047
1674292617,Test2,GAN,LogReg-20ep-s1674292617,BENIGN,14622,160,218
1674292617,Test2,GAN,LogReg-20ep-s1674292617,DoS Slowhttptest,2,1613,35
1674292617,Test2,GAN,LogReg-20ep-s1674292617,DoS slowloris,9,80,1650
1674292617,Test2,GAN,RF-20ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,GAN,RF-20ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,GAN,RF-20ep-s1674292617,DoS slowloris,10,5,1724
1674292617,Test2,GAN,XGB-20ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,GAN,XGB-20ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,GAN,XGB-20ep-s1674292617,DoS slowloris,8,5,1726
1674292617,Test2,GAN,MLP-25ep-s1674292617,BENIGN,14907,54,39
1674292617,Test2,GAN,MLP-25ep-s1674292617,DoS Slowhttptest,190,1406,54
1674292617,Test2,GAN,MLP-25ep-s1674292617,DoS slowloris,573,143,1023
1674292617,Test2,GAN,LogReg-25ep-s1674292617,BENIGN,14596,192,212
1674292617,Test2,GAN,LogReg-25ep-s1674292617,DoS Slowhttptest,2,1614,34
1674292617,Test2,GAN,LogReg-25ep-s1674292617,DoS slowloris,6,49,1684
1674292617,Test2,GAN,RF-25ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,GAN,RF-25ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,GAN,RF-25ep-s1674292617,DoS slowloris,10,5,1724
1674292617,Test2,GAN,XGB-25ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,GAN,XGB-25ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,GAN,XGB-25ep-s1674292617,DoS slowloris,8,5,1726
1674292617,Test2,GAN,MLP-30ep-s1674292617,BENIGN,14517,35,448
1674292617,Test2,GAN,MLP-30ep-s1674292617,DoS Slowhttptest,90,1423,137
1674292617,Test2,GAN,MLP-30ep-s1674292617,DoS slowloris,205,66,1468
1674292617,Test2,GAN,LogReg-30ep-s1674292617,BENIGN,14621,164,215
1674292617,Test2,GAN,LogReg-30ep-s1674292617,DoS Slowhttptest,6,1625,19
1674292617,Test2,GAN,LogReg-30ep-s1674292617,DoS slowloris,6,46,1687
1674292617,Test2,GAN,RF-30ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,GAN,RF-30ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,GAN,RF-30ep-s1674292617,DoS slowloris,10,5,1724
1674292617,Test2,GAN,XGB-30ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,GAN,XGB-30ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,GAN,XGB-30ep-s1674292617,DoS slowloris,8,5,1726
1674292617,Test2,GAN,MLP-50ep-s1674292617,BENIGN,14738,25,237
1674292617,Test2,GAN,MLP-50ep-s1674292617,DoS Slowhttptest,148,1363,139
1674292617,Test2,GAN,MLP-50ep-s1674292617,DoS slowloris,75,57,1607
1674292617,Test2,GAN,LogReg-50ep-s1674292617,BENIGN,14706,148,146
1674292617,Test2,GAN,LogReg-50ep-s1674292617,DoS Slowhttptest,4,1633,13
1674292617,Test2,GAN,LogReg-50ep-s1674292617,DoS slowloris,7,43,1689
1674292617,Test2,GAN,RF-50ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,GAN,RF-50ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,GAN,RF-50ep-s1674292617,DoS slowloris,10,5,1724
1674292617,Test2,GAN,XGB-50ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,GAN,XGB-50ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,GAN,XGB-50ep-s1674292617,DoS slowloris,8,5,1726
1674292617,Test2,GAN,MLP-100ep-s1674292617,BENIGN,14768,59,173
1674292617,Test2,GAN,MLP-100ep-s1674292617,DoS Slowhttptest,64,1584,2
1674292617,Test2,GAN,MLP-100ep-s1674292617,DoS slowloris,110,563,1066
1674292617,Test2,GAN,LogReg-100ep-s1674292617,BENIGN,14731,122,147
1674292617,Test2,GAN,LogReg-100ep-s1674292617,DoS Slowhttptest,5,1634,11
1674292617,Test2,GAN,LogReg-100ep-s1674292617,DoS slowloris,7,44,1688
1674292617,Test2,GAN,RF-100ep-s1674292617,BENIGN,14998,1,1
1674292617,Test2,GAN,RF-100ep-s1674292617,DoS Slowhttptest,2,1643,5
1674292617,Test2,GAN,RF-100ep-s1674292617,DoS slowloris,10,5,1724
1674292617,Test2,GAN,XGB-100ep-s1674292617,BENIGN,15000,0,0
1674292617,Test2,GAN,XGB-100ep-s1674292617,DoS Slowhttptest,1,1644,5
1674292617,Test2,GAN,XGB-100ep-s1674292617,DoS slowloris,8,5,1726
1362507843,Test2,None,MLP-1ep-s1362507843,BENIGN,12135,284,2581
1362507843,Test2,None,MLP-1ep-s1362507843,DoS Slowhttptest,194,1316,140
1362507843,Test2,None,MLP-1ep-s1362507843,DoS slowloris,242,88,1409
1362507843,Test2,None,LogReg-1ep-s1362507843,BENIGN,13024,1027,949
1362507843,Test2,None,LogReg-1ep-s1362507843,DoS Slowhttptest,236,1045,369
1362507843,Test2,None,LogReg-1ep-s1362507843,DoS slowloris,749,53,937
1362507843,Test2,None,RF-1ep-s1362507843,BENIGN,14997,3,0
1362507843,Test2,None,RF-1ep-s1362507843,DoS Slowhttptest,9,1633,8
1362507843,Test2,None,RF-1ep-s1362507843,DoS slowloris,9,2,1728
1362507843,Test2,None,XGB-1ep-s1362507843,BENIGN,14998,1,1
1362507843,Test2,None,XGB-1ep-s1362507843,DoS Slowhttptest,1,1638,11
1362507843,Test2,None,XGB-1ep-s1362507843,DoS slowloris,5,12,1722
1362507843,Test2,None,MLP-2ep-s1362507843,BENIGN,11125,2251,1624
1362507843,Test2,None,MLP-2ep-s1362507843,DoS Slowhttptest,135,1481,34
1362507843,Test2,None,MLP-2ep-s1362507843,DoS slowloris,767,150,822
1362507843,Test2,None,LogReg-2ep-s1362507843,BENIGN,12666,1215,1119
1362507843,Test2,None,LogReg-2ep-s1362507843,DoS Slowhttptest,156,1343,151
1362507843,Test2,None,LogReg-2ep-s1362507843,DoS slowloris,95,104,1540
1362507843,Test2,None,RF-2ep-s1362507843,BENIGN,14997,3,0
1362507843,Test2,None,RF-2ep-s1362507843,DoS Slowhttptest,9,1633,8
1362507843,Test2,None,RF-2ep-s1362507843,DoS slowloris,9,2,1728
1362507843,Test2,None,XGB-2ep-s1362507843,BENIGN,14998,1,1
1362507843,Test2,None,XGB-2ep-s1362507843,DoS Slowhttptest,1,1638,11
1362507843,Test2,None,XGB-2ep-s1362507843,DoS slowloris,5,12,1722
1362507843,Test2,None,MLP-3ep-s1362507843,BENIGN,14075,402,523
1362507843,Test2,None,MLP-3ep-s1362507843,DoS Slowhttptest,121,1493,36
1362507843,Test2,None,MLP-3ep-s1362507843,DoS slowloris,540,171,1028
1362507843,Test2,None,LogReg-3ep-s1362507843,BENIGN,12405,874,1721
1362507843,Test2,None,LogReg-3ep-s1362507843,DoS Slowhttptest,126,1349,175
1362507843,Test2,None,LogReg-3ep-s1362507843,DoS slowloris,33,123,1583
1362507843,Test2,None,RF-3ep-s1362507843,BENIGN,14997,3,0
1362507843,Test2,None,RF-3ep-s1362507843,DoS Slowhttptest,9,1633,8
1362507843,Test2,None,RF-3ep-s1362507843,DoS slowloris,9,2,1728
1362507843,Test2,None,XGB-3ep-s1362507843,BENIGN,14998,1,1
1362507843,Test2,None,XGB-3ep-s1362507843,DoS Slowhttptest,1,1638,11
1362507843,Test2,None,XGB-3ep-s1362507843,DoS slowloris,5,12,1722
1362507843,Test2,None,MLP-5ep-s1362507843,BENIGN,14021,809,170
1362507843,Test2,None,MLP-5ep-s1362507843,DoS Slowhttptest,263,1336,51
1362507843,Test2,None,MLP-5ep-s1362507843,DoS slowloris,564,139,1036
1362507843,Test2,None,LogReg-5ep-s1362507843,BENIGN,11941,574,2485
1362507843,Test2,None,LogReg-5ep-s1362507843,DoS Slowhttptest,5,1439,206
1362507843,Test2,None,LogReg-5ep-s1362507843,DoS slowloris,5,108,1626
1362507843,Test2,None,RF-5ep-s1362507843,BENIGN,14997,3,0
1362507843,Test2,None,RF-5ep-s1362507843,DoS Slowhttptest,9,1633,8
1362507843,Test2,None,RF-5ep-s1362507843,DoS slowloris,9,2,1728
1362507843,Test2,None,XGB-5ep-s1362507843,BENIGN,14998,1,1
1362507843,Test2,None,XGB-5ep-s1362507843,DoS Slowhttptest,1,1638,11
1362507843,Test2,None,XGB-5ep-s1362507843,DoS slowloris,5,12,1722
1362507843,Test2,None,MLP-10ep-s1362507843,BENIGN,14557,127,316
1362507843,Test2,None,MLP-10ep-s1362507843,DoS Slowhttptest,247,1096,307
1362507843,Test2,None,MLP-10ep-s1362507843,DoS slowloris,184,42,1513
1362507843,Test2,None,LogReg-10ep-s1362507843,BENIGN,13975,200,825
1362507843,Test2,None,LogReg-10ep-s1362507843,DoS Slowhttptest,66,1457,127
1362507843,Test2,None,LogReg-10ep-s1362507843,DoS slowloris,37,120,1582
1362507843,Test2,None,RF-10ep-s1362507843,BENIGN,14997,3,0
1362507843,Test2,None,RF-10ep-s1362507843,DoS Slowhttptest,9,1633,8
1362507843,Test2,None,RF-10ep-s1362507843,DoS slowloris,9,2,1728
1362507843,Test2,None,XGB-10ep-s1362507843,BENIGN,14998,1,1
1362507843,Test2,None,XGB-10ep-s1362507843,DoS Slowhttptest,1,1638,11
1362507843,Test2,None,XGB-10ep-s1362507843,DoS slowloris,5,12,1722
1362507843,Test2,None,MLP-15ep-s1362507843,BENIGN,14505,91,404
1362507843,Test2,None,MLP-15ep-s1362507843,DoS Slowhttptest,130,1392,128
1362507843,Test2,None,MLP-15ep-s1362507843,DoS slowloris,206,62,1471
1362507843,Test2,None,LogReg-15ep-s1362507843,BENIGN,13944,323,733
1362507843,Test2,None,LogReg-15ep-s1362507843,DoS Slowhttptest,39,1590,21
1362507843,Test2,None,LogReg-15ep-s1362507843,DoS slowloris,36,61,1642
1362507843,Test2,None,RF-15ep-s1362507843,BENIGN,14997,3,0
1362507843,Test2,None,RF-15ep-s1362507843,DoS Slowhttptest,9,1633,8
1362507843,Test2,None,RF-15ep-s1362507843,DoS slowloris,9,2,1728
1362507843,Test2,None,XGB-15ep-s1362507843,BENIGN,14998,1,1
1362507843,Test2,None,XGB-15ep-s1362507843,DoS Slowhttptest,1,1638,11
1362507843,Test2,None,XGB-15ep-s1362507843,DoS slowloris,5,12,1722
1362507843,Test2,None,MLP-20ep-s1362507843,BENIGN,14358,39,603
1362507843,Test2,None,MLP-20ep-s1362507843,DoS Slowhttptest,16,1378,256
1362507843,Test2,None,MLP-20ep-s1362507843,DoS slowloris,181,73,1485
1362507843,Test2,None,LogReg-20ep-s1362507843,BENIGN,14246,227,527
1362507843,Test2,None,LogReg-20ep-s1362507843,DoS Slowhttptest,23,1613,14
1362507843,Test2,None,LogReg-20ep-s1362507843,DoS slowloris,36,40,1663
1362507843,Test2,None,RF-20ep-s1362507843,BENIGN,14997,3,0
1362507843,Test2,None,RF-20ep-s1362507843,DoS Slowhttptest,9,1633,8
1362507843,Test2,None,RF-20ep-s1362507843,DoS slowloris,9,2,1728
1362507843,Test2,None,XGB-20ep-s1362507843,BENIGN,14998,1,1
1362507843,Test2,None,XGB-20ep-s1362507843,DoS Slowhttptest,1,1638,11
1362507843,Test2,None,XGB-20ep-s1362507843,DoS slowloris,5,12,1722
1362507843,Test2,None,MLP-25ep-s1362507843,BENIGN,14623,54,323
1362507843,Test2,None,MLP-25ep-s1362507843,DoS Slowhttptest,130,1390,130
1362507843,Test2,None,MLP-25ep-s1362507843,DoS slowloris,184,79,1476
1362507843,Test2,None,LogReg-25ep-s1362507843,BENIGN,14272,260,468
1362507843,Test2,None,LogReg-25ep-s1362507843,DoS Slowhttptest,40,1541,69
1362507843,Test2,None,LogReg-25ep-s1362507843,DoS slowloris,36,31,1672
1362507843,Test2,None,RF-25ep-s1362507843,BENIGN,14997,3,0
1362507843,Test2,None,RF-25ep-s1362507843,DoS Slowhttptest,9,1633,8
1362507843,Test2,None,RF-25ep-s1362507843,DoS slowloris,9,2,1728
1362507843,Test2,None,XGB-25ep-s1362507843,BENIGN,14998,1,1
1362507843,Test2,None,XGB-25ep-s1362507843,DoS Slowhttptest,1,1638,11
1362507843,Test2,None,XGB-25ep-s1362507843,DoS slowloris,5,12,1722
1362507843,Test2,None,MLP-30ep-s1362507843,BENIGN,14604,44,352
1362507843,Test2,None,MLP-30ep-s1362507843,DoS Slowhttptest,135,1398,117
1362507843,Test2,None,MLP-30ep-s1362507843,DoS slowloris,184,78,1477
1362507843,Test2,None,LogReg-30ep-s1362507843,BENIGN,14271,224,505
1362507843,Test2,None,LogReg-30ep-s1362507843,DoS Slowhttptest,41,1558,51
1362507843,Test2,None,LogReg-30ep-s1362507843,DoS slowloris,11,28,1700
1362507843,Test2,None,RF-30ep-s1362507843,BENIGN,14997,3,0
1362507843,Test2,None,RF-30ep-s1362507843,DoS Slowhttptest,9,1633,8
1362507843,Test2,None,RF-30ep-s1362507843,DoS slowloris,9,2,1728
1362507843,Test2,None,XGB-30ep-s1362507843,BENIGN,14998,1,1
1362507843,Test2,None,XGB-30ep-s1362507843,DoS Slowhttptest,1,1638,11
1362507843,Test2,None,XGB-30ep-s1362507843,DoS slowloris,5,12,1722
1362507843,Test2,None,MLP-50ep-s1362507843,BENIGN,14746,211,43
1362507843,Test2,None,MLP-50ep-s1362507843,DoS Slowhttptest,75,1538,37
1362507843,Test2,None,MLP-50ep-s1362507843,DoS slowloris,381,143,1215
1362507843,Test2,None,LogReg-50ep-s1362507843,BENIGN,14408,237,355
1362507843,Test2,None,LogReg-50ep-s1362507843,DoS Slowhttptest,14,1614,22
1362507843,Test2,None,LogReg-50ep-s1362507843,DoS slowloris,7,38,1694
1362507843,Test2,None,RF-50ep-s1362507843,BENIGN,14997,3,0
1362507843,Test2,None,RF-50ep-s1362507843,DoS Slowhttptest,9,1633,8
1362507843,Test2,None,RF-50ep-s1362507843,DoS slowloris,9,2,1728
1362507843,Test2,None,XGB-50ep-s1362507843,BENIGN,14998,1,1
1362507843,Test2,None,XGB-50ep-s1362507843,DoS Slowhttptest,1,1638,11
1362507843,Test2,None,XGB-50ep-s1362507843,DoS slowloris,5,12,1722
1362507843,Test2,None,MLP-100ep-s1362507843,BENIGN,14921,24,55
1362507843,Test2,None,MLP-100ep-s1362507843,DoS Slowhttptest,90,1455,105
1362507843,Test2,None,MLP-100ep-s1362507843,DoS slowloris,373,52,1314
1362507843,Test2,None,LogReg-100ep-s1362507843,BENIGN,14542,221,237
1362507843,Test2,None,LogReg-100ep-s1362507843,DoS Slowhttptest,15,1625,10
